Search_method Problem Max_evals Run Score
rand_reset_10_times knapPI_13_20_1000_4 100000 9 889
rand_reset_10_times knapPI_13_20_1000_4 100000 10 907
rand_reset_10_times knapPI_13_20_1000_4 100000 11 890
rand_reset_10_times knapPI_13_20_1000_4 100000 12 881
rand_reset_10_times knapPI_13_20_1000_4 100000 13 907
rand_reset_10_times knapPI_13_20_1000_4 100000 14 907
rand_reset_10_times knapPI_13_20_1000_4 100000 15 907
rand_reset_10_times knapPI_13_20_1000_4 100000 16 907
rand_reset_10_times knapPI_13_20_1000_4 100000 17 907
rand_reset_10_times knapPI_13_20_1000_4 100000 18 907
rand_reset_10_times knapPI_13_20_1000_4 100000 19 889
rand_reset_10_times knapPI_13_20_1000_4 100000 20 907
rand_reset_10_times knapPI_13_20_1000_4 100000 21 907
rand_reset_10_times knapPI_13_20_1000_4 100000 22 907
rand_reset_10_times knapPI_13_20_1000_4 100000 23 890
rand_reset_10_times knapPI_13_20_1000_4 100000 24 863
rand_reset_10_times knapPI_13_20_1000_4 100000 25 907
rand_reset_10_times knapPI_13_20_1000_4 100000 26 907
rand_reset_10_times knapPI_13_20_1000_4 100000 27 907
rand_reset_10_times knapPI_13_20_1000_4 100000 28 907
rand_reset_10_times knapPI_13_20_1000_4 100000 29 890
rand_reset_10_times knapPI_16_20_1000_4 100000 0 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 1 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 2 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 3 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 4 2675
rand_reset_10_times knapPI_16_20_1000_4 100000 5 2651
rand_reset_10_times knapPI_16_20_1000_4 100000 6 2675
rand_reset_10_times knapPI_16_20_1000_4 100000 7 2682
rand_reset_10_times knapPI_16_20_1000_4 100000 8 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 9 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 10 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 11 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 12 2864
rand_reset_10_times knapPI_16_20_1000_4 100000 13 2864
rand_reset_10_times knapPI_16_20_1000_4 100000 14 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 15 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 16 2633
rand_reset_10_times knapPI_16_20_1000_4 100000 17 2626
rand_reset_10_times knapPI_16_20_1000_4 100000 18 2633
rand_reset_10_times knapPI_16_20_1000_4 100000 19 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 20 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 21 2864
rand_reset_10_times knapPI_16_20_1000_4 100000 22 2864
rand_reset_10_times knapPI_16_20_1000_4 100000 23 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 24 2893
rand_reset_10_times knapPI_16_20_1000_4 100000 25 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 26 2886
rand_reset_10_times knapPI_16_20_1000_4 100000 27 2682
rand_reset_10_times knapPI_16_20_1000_4 100000 28 2586
rand_reset_10_times knapPI_16_20_1000_4 100000 29 2893
rand_reset_10_times knapPI_11_200_1000_4 100000 0 0
rand_reset_10_times knapPI_11_200_1000_4 100000 1 0
rand_reset_10_times knapPI_11_200_1000_4 100000 2 0
rand_reset_10_times knapPI_11_200_1000_4 100000 3 0
rand_reset_10_times knapPI_11_200_1000_4 100000 4 0
rand_reset_10_times knapPI_11_200_1000_4 100000 5 0
rand_reset_10_times knapPI_11_200_1000_4 100000 6 0
rand_reset_10_times knapPI_11_200_1000_4 100000 7 0
rand_reset_10_times knapPI_11_200_1000_4 100000 8 0
rand_reset_10_times knapPI_11_200_1000_4 100000 9 0
rand_reset_10_times knapPI_11_200_1000_4 100000 10 0
rand_reset_10_times knapPI_11_200_1000_4 100000 11 0
rand_reset_10_times knapPI_11_200_1000_4 100000 12 0
rand_reset_10_times knapPI_11_200_1000_4 100000 13 0
rand_reset_10_times knapPI_11_200_1000_4 100000 14 0
rand_reset_10_times knapPI_11_200_1000_4 100000 15 0
rand_reset_10_times knapPI_11_200_1000_4 100000 16 0
rand_reset_10_times knapPI_11_200_1000_4 100000 17 0
rand_reset_10_times knapPI_11_200_1000_4 100000 18 0
rand_reset_10_times knapPI_11_200_1000_4 100000 19 0
rand_reset_10_times knapPI_11_200_1000_4 100000 20 0
rand_reset_10_times knapPI_11_200_1000_4 100000 21 0
rand_reset_10_times knapPI_11_200_1000_4 100000 22 0
rand_reset_10_times knapPI_11_200_1000_4 100000 23 0
rand_reset_10_times knapPI_11_200_1000_4 100000 24 0
rand_reset_10_times knapPI_11_200_1000_4 100000 25 0
rand_reset_10_times knapPI_11_200_1000_4 100000 26 0
rand_reset_10_times knapPI_11_200_1000_4 100000 27 0
rand_reset_10_times knapPI_11_200_1000_4 100000 28 0
rand_reset_10_times knapPI_11_200_1000_4 100000 29 0
rand_reset_10_times knapPI_13_200_1000_4 100000 0 0
rand_reset_10_times knapPI_13_200_1000_4 100000 1 0
rand_reset_10_times knapPI_13_200_1000_4 100000 2 0
rand_reset_10_times knapPI_13_200_1000_4 100000 3 0
rand_reset_10_times knapPI_13_200_1000_4 100000 4 0
rand_reset_10_times knapPI_13_200_1000_4 100000 5 0
rand_reset_10_times knapPI_13_200_1000_4 100000 6 0
rand_reset_10_times knapPI_13_200_1000_4 100000 7 0
rand_reset_10_times knapPI_13_200_1000_4 100000 8 0
rand_reset_10_times knapPI_13_200_1000_4 100000 9 0
rand_reset_10_times knapPI_13_200_1000_4 100000 10 0
rand_reset_10_times knapPI_13_200_1000_4 100000 11 0
rand_reset_10_times knapPI_13_200_1000_4 100000 12 0
rand_reset_10_times knapPI_13_200_1000_4 100000 13 0
rand_reset_10_times knapPI_13_200_1000_4 100000 14 0
rand_reset_10_times knapPI_13_200_1000_4 100000 15 0
rand_reset_10_times knapPI_13_200_1000_4 100000 16 0
rand_reset_10_times knapPI_13_200_1000_4 100000 17 0
rand_reset_10_times knapPI_13_200_1000_4 100000 18 0
rand_reset_10_times knapPI_13_200_1000_4 100000 19 0
rand_reset_10_times knapPI_13_200_1000_4 100000 20 0
rand_reset_10_times knapPI_13_200_1000_4 100000 21 0
rand_reset_10_times knapPI_13_200_1000_4 100000 22 0
rand_reset_10_times knapPI_13_200_1000_4 100000 23 0
rand_reset_10_times knapPI_13_200_1000_4 100000 24 0
rand_reset_10_times knapPI_13_200_1000_4 100000 25 0
rand_reset_10_times knapPI_13_200_1000_4 100000 26 0
rand_reset_10_times knapPI_13_200_1000_4 100000 27 0
rand_reset_10_times knapPI_13_200_1000_4 100000 28 0
rand_reset_10_times knapPI_13_200_1000_4 100000 29 0
rand_reset_10_times knapPI_16_200_1000_4 100000 0 0
rand_reset_10_times knapPI_16_200_1000_4 100000 1 0
rand_reset_10_times knapPI_16_200_1000_4 100000 2 0
rand_reset_10_times knapPI_16_200_1000_4 100000 3 0
rand_reset_10_times knapPI_16_200_1000_4 100000 4 0
rand_reset_10_times knapPI_16_200_1000_4 100000 5 0
rand_reset_10_times knapPI_16_200_1000_4 100000 6 0
rand_reset_10_times knapPI_16_200_1000_4 100000 7 0
rand_reset_10_times knapPI_16_200_1000_4 100000 8 0
rand_reset_10_times knapPI_16_200_1000_4 100000 9 0
rand_reset_10_times knapPI_16_200_1000_4 100000 10 0
rand_reset_10_times knapPI_16_200_1000_4 100000 11 0
rand_reset_10_times knapPI_16_200_1000_4 100000 12 0
rand_reset_10_times knapPI_16_200_1000_4 100000 13 0
rand_reset_10_times knapPI_16_200_1000_4 100000 14 0
rand_reset_10_times knapPI_16_200_1000_4 100000 15 0
rand_reset_10_times knapPI_16_200_1000_4 100000 16 0
rand_reset_10_times knapPI_16_200_1000_4 100000 17 0
rand_reset_10_times knapPI_16_200_1000_4 100000 18 0
rand_reset_10_times knapPI_16_200_1000_4 100000 19 0
rand_reset_10_times knapPI_16_200_1000_4 100000 20 0
rand_reset_10_times knapPI_16_200_1000_4 100000 21 0
rand_reset_10_times knapPI_16_200_1000_4 100000 22 0
rand_reset_10_times knapPI_16_200_1000_4 100000 23 0
rand_reset_10_times knapPI_16_200_1000_4 100000 24 0
rand_reset_10_times knapPI_16_200_1000_4 100000 25 0
rand_reset_10_times knapPI_16_200_1000_4 100000 26 0
rand_reset_10_times knapPI_16_200_1000_4 100000 27 0
rand_reset_10_times knapPI_16_200_1000_4 100000 28 0
rand_reset_10_times knapPI_16_200_1000_4 100000 29 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 0 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 1 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 2 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 3 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 4 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 5 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 6 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 7 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 8 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 9 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 10 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 11 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 12 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 13 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 14 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 15 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 16 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 17 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 18 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 19 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 20 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 21 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 22 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 23 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 24 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 25 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 26 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 27 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 28 0
rand_reset_10_times knapPI_16_1000_1000_3 100000 29 0
half_random_half_hill_climber knapPI_11_20_1000_4 100000 0 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 1 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 2 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 3 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 4 1440
half_random_half_hill_climber knapPI_11_20_1000_4 100000 5 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 6 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 7 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 8 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 9 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 10 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 11 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 12 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 13 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 14 1440
half_random_half_hill_climber knapPI_11_20_1000_4 100000 15 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 16 1360
half_random_half_hill_climber knapPI_11_20_1000_4 100000 17 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 18 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 19 1440
half_random_half_hill_climber knapPI_11_20_1000_4 100000 20 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 21 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 22 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 23 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 24 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 25 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 26 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 27 1440
half_random_half_hill_climber knapPI_11_20_1000_4 100000 28 1400
half_random_half_hill_climber knapPI_11_20_1000_4 100000 29 1400
half_random_half_hill_climber knapPI_13_20_1000_4 100000 0 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 1 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 2 854
half_random_half_hill_climber knapPI_13_20_1000_4 100000 3 890
half_random_half_hill_climber knapPI_13_20_1000_4 100000 4 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 5 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 6 863
half_random_half_hill_climber knapPI_13_20_1000_4 100000 7 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 8 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 9 880
half_random_half_hill_climber knapPI_13_20_1000_4 100000 10 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 11 880
half_random_half_hill_climber knapPI_13_20_1000_4 100000 12 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 13 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 14 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 15 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 16 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 17 880
half_random_half_hill_climber knapPI_13_20_1000_4 100000 18 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 19 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 20 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 21 880
half_random_half_hill_climber knapPI_13_20_1000_4 100000 22 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 23 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 24 890
half_random_half_hill_climber knapPI_13_20_1000_4 100000 25 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 26 889
half_random_half_hill_climber knapPI_13_20_1000_4 100000 27 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 28 907
half_random_half_hill_climber knapPI_13_20_1000_4 100000 29 907
half_random_half_hill_climber knapPI_16_20_1000_4 100000 0 2597
half_random_half_hill_climber knapPI_16_20_1000_4 100000 1 2886
half_random_half_hill_climber knapPI_16_20_1000_4 100000 2 2542
half_random_half_hill_climber knapPI_16_20_1000_4 100000 3 2633
half_random_half_hill_climber knapPI_16_20_1000_4 100000 4 2597
half_random_half_hill_climber knapPI_16_20_1000_4 100000 5 2886
half_random_half_hill_climber knapPI_16_20_1000_4 100000 6 2503
half_random_half_hill_climber knapPI_16_20_1000_4 100000 7 2539
half_random_half_hill_climber knapPI_16_20_1000_4 100000 8 2886
half_random_half_hill_climber knapPI_16_20_1000_4 100000 9 2539
half_random_half_hill_climber knapPI_16_20_1000_4 100000 10 2893
half_random_half_hill_climber knapPI_16_20_1000_4 100000 11 2510
half_random_half_hill_climber knapPI_16_20_1000_4 100000 12 2633
half_random_half_hill_climber knapPI_16_20_1000_4 100000 13 2886
half_random_half_hill_climber knapPI_16_20_1000_4 100000 14 2651
half_random_half_hill_climber knapPI_16_20_1000_4 100000 15 2864
half_random_half_hill_climber knapPI_16_20_1000_4 100000 16 2528
half_random_half_hill_climber knapPI_16_20_1000_4 100000 17 2651
half_random_half_hill_climber knapPI_16_20_1000_4 100000 18 2893
half_random_half_hill_climber knapPI_16_20_1000_4 100000 19 2886
half_random_half_hill_climber knapPI_16_20_1000_4 100000 20 2460
half_random_half_hill_climber knapPI_16_20_1000_4 100000 21 2528
half_random_half_hill_climber knapPI_16_20_1000_4 100000 22 2864
half_random_half_hill_climber knapPI_16_20_1000_4 100000 23 2505
half_random_half_hill_climber knapPI_16_20_1000_4 100000 24 2886
half_random_half_hill_climber knapPI_16_20_1000_4 100000 25 2586
half_random_half_hill_climber knapPI_16_20_1000_4 100000 26 2586
half_random_half_hill_climber knapPI_16_20_1000_4 100000 27 2582
half_random_half_hill_climber knapPI_16_20_1000_4 100000 28 2538
half_random_half_hill_climber knapPI_16_20_1000_4 100000 29 2527
half_random_half_hill_climber knapPI_11_200_1000_4 100000 0 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 1 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 2 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 3 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 4 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 5 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 6 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 7 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 8 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 9 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 10 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 11 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 12 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 13 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 14 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 15 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 16 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 17 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 18 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 19 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 20 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 21 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 22 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 23 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 24 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 25 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 26 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 27 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 28 0
half_random_half_hill_climber knapPI_11_200_1000_4 100000 29 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 0 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 1 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 2 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 3 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 4 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 5 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 6 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 7 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 8 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 9 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 10 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 11 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 12 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 13 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 14 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 15 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 16 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 17 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 18 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 19 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 20 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 21 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 22 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 23 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 24 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 25 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 26 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 27 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 28 0
half_random_half_hill_climber knapPI_13_200_1000_4 100000 29 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 0 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 1 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 2 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 3 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 4 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 5 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 6 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 7 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 8 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 9 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 10 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 11 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 12 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 13 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 14 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 15 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 16 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 17 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 18 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 19 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 20 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 21 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 22 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 23 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 24 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 25 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 26 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 27 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 28 0
half_random_half_hill_climber knapPI_16_200_1000_4 100000 29 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 0 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 1 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 2 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 3 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 4 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 5 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 6 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 7 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 8 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 9 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 10 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 11 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 12 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 13 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 14 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 15 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 16 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 17 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 18 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 19 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 20 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 21 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 22 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 23 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 24 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 25 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 26 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 27 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 28 0
half_random_half_hill_climber knapPI_16_1000_1000_3 100000 29 0
random_search knapPI_11_20_1000_4 100000 0 1400
random_search knapPI_11_20_1000_4 100000 1 1400
random_search knapPI_11_20_1000_4 100000 2 1440
random_search knapPI_11_20_1000_4 100000 3 1400
random_search knapPI_11_20_1000_4 100000 4 1400
random_search knapPI_11_20_1000_4 100000 5 1400
random_search knapPI_11_20_1000_4 100000 6 1400
random_search knapPI_11_20_1000_4 100000 7 1400
random_search knapPI_11_20_1000_4 100000 8 1440
random_search knapPI_11_20_1000_4 100000 9 1400
random_search knapPI_11_20_1000_4 100000 10 1400
random_search knapPI_11_20_1000_4 100000 11 1400
random_search knapPI_11_20_1000_4 100000 12 1400
random_search knapPI_11_20_1000_4 100000 13 1400
random_search knapPI_11_20_1000_4 100000 14 1400
random_search knapPI_11_20_1000_4 100000 15 1400
random_search knapPI_11_20_1000_4 100000 16 1400
random_search knapPI_11_20_1000_4 100000 17 1440
random_search knapPI_11_20_1000_4 100000 18 1440
random_search knapPI_11_20_1000_4 100000 19 1440
random_search knapPI_11_20_1000_4 100000 20 1400
random_search knapPI_11_20_1000_4 100000 21 1400
random_search knapPI_11_20_1000_4 100000 22 1440
random_search knapPI_11_20_1000_4 100000 23 1400
random_search knapPI_11_20_1000_4 100000 24 1440
random_search knapPI_11_20_1000_4 100000 25 1440
random_search knapPI_11_20_1000_4 100000 26 1400
random_search knapPI_11_20_1000_4 100000 27 1440
random_search knapPI_11_20_1000_4 100000 28 1400
random_search knapPI_11_20_1000_4 100000 29 1400
