Search_method Problem Max_evals Run Score
rand_reset_10_times knapPI_11_200_1000_4 10000 15 0
rand_reset_10_times knapPI_11_200_1000_4 10000 16 0
rand_reset_10_times knapPI_11_200_1000_4 10000 17 0
rand_reset_10_times knapPI_11_200_1000_4 10000 18 0
rand_reset_10_times knapPI_11_200_1000_4 10000 19 0
rand_reset_10_times knapPI_11_200_1000_4 10000 20 0
rand_reset_10_times knapPI_11_200_1000_4 10000 21 0
rand_reset_10_times knapPI_11_200_1000_4 10000 22 0
rand_reset_10_times knapPI_11_200_1000_4 10000 23 0
rand_reset_10_times knapPI_11_200_1000_4 10000 24 0
rand_reset_10_times knapPI_11_200_1000_4 10000 25 0
rand_reset_10_times knapPI_11_200_1000_4 10000 26 0
rand_reset_10_times knapPI_11_200_1000_4 10000 27 0
rand_reset_10_times knapPI_11_200_1000_4 10000 28 0
rand_reset_10_times knapPI_11_200_1000_4 10000 29 0
rand_reset_10_times knapPI_13_200_1000_4 10000 0 0
rand_reset_10_times knapPI_13_200_1000_4 10000 1 0
rand_reset_10_times knapPI_13_200_1000_4 10000 2 0
rand_reset_10_times knapPI_13_200_1000_4 10000 3 0
rand_reset_10_times knapPI_13_200_1000_4 10000 4 0
rand_reset_10_times knapPI_13_200_1000_4 10000 5 0
rand_reset_10_times knapPI_13_200_1000_4 10000 6 0
rand_reset_10_times knapPI_13_200_1000_4 10000 7 0
rand_reset_10_times knapPI_13_200_1000_4 10000 8 0
rand_reset_10_times knapPI_13_200_1000_4 10000 9 0
rand_reset_10_times knapPI_13_200_1000_4 10000 10 0
rand_reset_10_times knapPI_13_200_1000_4 10000 11 0
rand_reset_10_times knapPI_13_200_1000_4 10000 12 0
rand_reset_10_times knapPI_13_200_1000_4 10000 13 0
rand_reset_10_times knapPI_13_200_1000_4 10000 14 0
rand_reset_10_times knapPI_13_200_1000_4 10000 15 0
rand_reset_10_times knapPI_13_200_1000_4 10000 16 0
rand_reset_10_times knapPI_13_200_1000_4 10000 17 0
rand_reset_10_times knapPI_13_200_1000_4 10000 18 0
rand_reset_10_times knapPI_13_200_1000_4 10000 19 0
rand_reset_10_times knapPI_13_200_1000_4 10000 20 0
rand_reset_10_times knapPI_13_200_1000_4 10000 21 0
rand_reset_10_times knapPI_13_200_1000_4 10000 22 0
rand_reset_10_times knapPI_13_200_1000_4 10000 23 0
rand_reset_10_times knapPI_13_200_1000_4 10000 24 0
rand_reset_10_times knapPI_13_200_1000_4 10000 25 0
rand_reset_10_times knapPI_13_200_1000_4 10000 26 0
rand_reset_10_times knapPI_13_200_1000_4 10000 27 0
rand_reset_10_times knapPI_13_200_1000_4 10000 28 0
rand_reset_10_times knapPI_13_200_1000_4 10000 29 0
rand_reset_10_times knapPI_16_200_1000_4 10000 0 0
rand_reset_10_times knapPI_16_200_1000_4 10000 1 0
rand_reset_10_times knapPI_16_200_1000_4 10000 2 0
rand_reset_10_times knapPI_16_200_1000_4 10000 3 0
rand_reset_10_times knapPI_16_200_1000_4 10000 4 0
rand_reset_10_times knapPI_16_200_1000_4 10000 5 0
rand_reset_10_times knapPI_16_200_1000_4 10000 6 0
rand_reset_10_times knapPI_16_200_1000_4 10000 7 0
rand_reset_10_times knapPI_16_200_1000_4 10000 8 0
rand_reset_10_times knapPI_16_200_1000_4 10000 9 0
rand_reset_10_times knapPI_16_200_1000_4 10000 10 0
rand_reset_10_times knapPI_16_200_1000_4 10000 11 0
rand_reset_10_times knapPI_16_200_1000_4 10000 12 0
rand_reset_10_times knapPI_16_200_1000_4 10000 13 0
rand_reset_10_times knapPI_16_200_1000_4 10000 14 0
rand_reset_10_times knapPI_16_200_1000_4 10000 15 0
rand_reset_10_times knapPI_16_200_1000_4 10000 16 0
rand_reset_10_times knapPI_16_200_1000_4 10000 17 0
rand_reset_10_times knapPI_16_200_1000_4 10000 18 0
rand_reset_10_times knapPI_16_200_1000_4 10000 19 0
rand_reset_10_times knapPI_16_200_1000_4 10000 20 0
rand_reset_10_times knapPI_16_200_1000_4 10000 21 0
rand_reset_10_times knapPI_16_200_1000_4 10000 22 0
rand_reset_10_times knapPI_16_200_1000_4 10000 23 0
rand_reset_10_times knapPI_16_200_1000_4 10000 24 0
rand_reset_10_times knapPI_16_200_1000_4 10000 25 0
rand_reset_10_times knapPI_16_200_1000_4 10000 26 0
rand_reset_10_times knapPI_16_200_1000_4 10000 27 0
rand_reset_10_times knapPI_16_200_1000_4 10000 28 0
rand_reset_10_times knapPI_16_200_1000_4 10000 29 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 0 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 1 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 2 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 3 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 4 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 5 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 6 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 7 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 8 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 9 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 10 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 11 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 12 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 13 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 14 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 15 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 16 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 17 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 18 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 19 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 20 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 21 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 22 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 23 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 24 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 25 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 26 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 27 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 28 0
rand_reset_10_times knapPI_16_1000_1000_3 10000 29 0
half_random_half_hill_climber knapPI_11_20_1000_4 10000 0 1280
half_random_half_hill_climber knapPI_11_20_1000_4 10000 1 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 2 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 3 1360
half_random_half_hill_climber knapPI_11_20_1000_4 10000 4 1360
half_random_half_hill_climber knapPI_11_20_1000_4 10000 5 1240
half_random_half_hill_climber knapPI_11_20_1000_4 10000 6 1240
half_random_half_hill_climber knapPI_11_20_1000_4 10000 7 1360
half_random_half_hill_climber knapPI_11_20_1000_4 10000 8 1200
half_random_half_hill_climber knapPI_11_20_1000_4 10000 9 1400
half_random_half_hill_climber knapPI_11_20_1000_4 10000 10 1280
half_random_half_hill_climber knapPI_11_20_1000_4 10000 11 1240
half_random_half_hill_climber knapPI_11_20_1000_4 10000 12 1400
half_random_half_hill_climber knapPI_11_20_1000_4 10000 13 1280
half_random_half_hill_climber knapPI_11_20_1000_4 10000 14 1400
half_random_half_hill_climber knapPI_11_20_1000_4 10000 15 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 16 1400
half_random_half_hill_climber knapPI_11_20_1000_4 10000 17 1400
half_random_half_hill_climber knapPI_11_20_1000_4 10000 18 1400
half_random_half_hill_climber knapPI_11_20_1000_4 10000 19 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 20 1360
half_random_half_hill_climber knapPI_11_20_1000_4 10000 21 1360
half_random_half_hill_climber knapPI_11_20_1000_4 10000 22 1360
half_random_half_hill_climber knapPI_11_20_1000_4 10000 23 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 24 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 25 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 26 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 27 1320
half_random_half_hill_climber knapPI_11_20_1000_4 10000 28 1360
half_random_half_hill_climber knapPI_11_20_1000_4 10000 29 1280
half_random_half_hill_climber knapPI_13_20_1000_4 10000 0 845
half_random_half_hill_climber knapPI_13_20_1000_4 10000 1 845
half_random_half_hill_climber knapPI_13_20_1000_4 10000 2 907
half_random_half_hill_climber knapPI_13_20_1000_4 10000 3 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 4 845
half_random_half_hill_climber knapPI_13_20_1000_4 10000 5 845
half_random_half_hill_climber knapPI_13_20_1000_4 10000 6 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 7 890
half_random_half_hill_climber knapPI_13_20_1000_4 10000 8 880
half_random_half_hill_climber knapPI_13_20_1000_4 10000 9 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 10 836
half_random_half_hill_climber knapPI_13_20_1000_4 10000 11 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 12 881
half_random_half_hill_climber knapPI_13_20_1000_4 10000 13 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 14 863
half_random_half_hill_climber knapPI_13_20_1000_4 10000 15 0
half_random_half_hill_climber knapPI_13_20_1000_4 10000 16 907
half_random_half_hill_climber knapPI_13_20_1000_4 10000 17 809
half_random_half_hill_climber knapPI_13_20_1000_4 10000 18 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 19 880
half_random_half_hill_climber knapPI_13_20_1000_4 10000 20 845
half_random_half_hill_climber knapPI_13_20_1000_4 10000 21 854
half_random_half_hill_climber knapPI_13_20_1000_4 10000 22 836
half_random_half_hill_climber knapPI_13_20_1000_4 10000 23 0
half_random_half_hill_climber knapPI_13_20_1000_4 10000 24 907
half_random_half_hill_climber knapPI_13_20_1000_4 10000 25 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 26 889
half_random_half_hill_climber knapPI_13_20_1000_4 10000 27 863
half_random_half_hill_climber knapPI_13_20_1000_4 10000 28 907
half_random_half_hill_climber knapPI_13_20_1000_4 10000 29 0
half_random_half_hill_climber knapPI_16_20_1000_4 10000 0 2004
half_random_half_hill_climber knapPI_16_20_1000_4 10000 1 0
half_random_half_hill_climber knapPI_16_20_1000_4 10000 2 2626
half_random_half_hill_climber knapPI_16_20_1000_4 10000 3 0
half_random_half_hill_climber knapPI_16_20_1000_4 10000 4 1851
half_random_half_hill_climber knapPI_16_20_1000_4 10000 5 2664
half_random_half_hill_climber knapPI_16_20_1000_4 10000 6 2467
half_random_half_hill_climber knapPI_16_20_1000_4 10000 7 2597
half_random_half_hill_climber knapPI_16_20_1000_4 10000 8 2532
half_random_half_hill_climber knapPI_16_20_1000_4 10000 9 2051
half_random_half_hill_climber knapPI_16_20_1000_4 10000 10 2395
half_random_half_hill_climber knapPI_16_20_1000_4 10000 11 2525
half_random_half_hill_climber knapPI_16_20_1000_4 10000 12 2510
half_random_half_hill_climber knapPI_16_20_1000_4 10000 13 2586
half_random_half_hill_climber knapPI_16_20_1000_4 10000 14 2272
half_random_half_hill_climber knapPI_16_20_1000_4 10000 15 2893
half_random_half_hill_climber knapPI_16_20_1000_4 10000 16 2438
half_random_half_hill_climber knapPI_16_20_1000_4 10000 17 2532
half_random_half_hill_climber knapPI_16_20_1000_4 10000 18 2163
half_random_half_hill_climber knapPI_16_20_1000_4 10000 19 2575
half_random_half_hill_climber knapPI_16_20_1000_4 10000 20 2542
half_random_half_hill_climber knapPI_16_20_1000_4 10000 21 2098
half_random_half_hill_climber knapPI_16_20_1000_4 10000 22 2586
half_random_half_hill_climber knapPI_16_20_1000_4 10000 23 2682
half_random_half_hill_climber knapPI_16_20_1000_4 10000 24 2886
half_random_half_hill_climber knapPI_16_20_1000_4 10000 25 2274
half_random_half_hill_climber knapPI_16_20_1000_4 10000 26 0
half_random_half_hill_climber knapPI_16_20_1000_4 10000 27 2016
half_random_half_hill_climber knapPI_16_20_1000_4 10000 28 2557
half_random_half_hill_climber knapPI_16_20_1000_4 10000 29 2296
half_random_half_hill_climber knapPI_11_200_1000_4 10000 0 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 1 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 2 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 3 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 4 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 5 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 6 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 7 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 8 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 9 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 10 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 11 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 12 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 13 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 14 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 15 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 16 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 17 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 18 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 19 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 20 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 21 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 22 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 23 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 24 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 25 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 26 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 27 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 28 0
half_random_half_hill_climber knapPI_11_200_1000_4 10000 29 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 0 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 1 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 2 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 3 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 4 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 5 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 6 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 7 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 8 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 9 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 10 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 11 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 12 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 13 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 14 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 15 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 16 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 17 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 18 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 19 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 20 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 21 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 22 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 23 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 24 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 25 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 26 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 27 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 28 0
half_random_half_hill_climber knapPI_13_200_1000_4 10000 29 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 0 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 1 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 2 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 3 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 4 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 5 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 6 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 7 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 8 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 9 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 10 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 11 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 12 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 13 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 14 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 15 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 16 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 17 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 18 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 19 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 20 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 21 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 22 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 23 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 24 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 25 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 26 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 27 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 28 0
half_random_half_hill_climber knapPI_16_200_1000_4 10000 29 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 0 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 1 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 2 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 3 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 4 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 5 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 6 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 7 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 8 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 9 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 10 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 11 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 12 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 13 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 14 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 15 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 16 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 17 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 18 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 19 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 20 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 21 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 22 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 23 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 24 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 25 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 26 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 27 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 28 0
half_random_half_hill_climber knapPI_16_1000_1000_3 10000 29 0
random_search knapPI_11_20_1000_4 10000 0 1360
random_search knapPI_11_20_1000_4 10000 1 1280
random_search knapPI_11_20_1000_4 10000 2 1360
random_search knapPI_11_20_1000_4 10000 3 1340
random_search knapPI_11_20_1000_4 10000 4 1260
random_search knapPI_11_20_1000_4 10000 5 1300
random_search knapPI_11_20_1000_4 10000 6 1300
random_search knapPI_11_20_1000_4 10000 7 1400
random_search knapPI_11_20_1000_4 10000 8 1320
random_search knapPI_11_20_1000_4 10000 9 1400
random_search knapPI_11_20_1000_4 10000 10 1400
random_search knapPI_11_20_1000_4 10000 11 1320
random_search knapPI_11_20_1000_4 10000 12 1360
random_search knapPI_11_20_1000_4 10000 13 1360
random_search knapPI_11_20_1000_4 10000 14 1400
random_search knapPI_11_20_1000_4 10000 15 1400
random_search knapPI_11_20_1000_4 10000 16 1400
random_search knapPI_11_20_1000_4 10000 17 1400
random_search knapPI_11_20_1000_4 10000 18 1400
random_search knapPI_11_20_1000_4 10000 19 1360
random_search knapPI_11_20_1000_4 10000 20 1440
random_search knapPI_11_20_1000_4 10000 21 1360
random_search knapPI_11_20_1000_4 10000 22 1400
random_search knapPI_11_20_1000_4 10000 23 1400
random_search knapPI_11_20_1000_4 10000 24 1320
random_search knapPI_11_20_1000_4 10000 25 1320
random_search knapPI_11_20_1000_4 10000 26 1400
random_search knapPI_11_20_1000_4 10000 27 1320
random_search knapPI_11_20_1000_4 10000 28 1300
random_search knapPI_11_20_1000_4 10000 29 1360
